ANO,Mes,Dia,Dia Juliano,Hora,Calor sensível,velo_atrito,velo_convectiva,Gradiente temp,Altura mistura convecção,Altura mistura mec ,Monin-Obukhov,Comp_rug_sup,razão de Bowen,Albedo ,Velo_vento,Dir_vento,Alt_anemômetro,Temperatura,Alt_medição,cod_prec,Quant_prec,humidade relativa,pressao,cobertura de nuvens,ajuste,interpolacao
23,10,3 27,6,19,-999,-9,-9,-9,-999,-999,-99999,0.0744,0.82,1,5.7,345,14,296.1,2,0,0,65,1010,99,NAD-SFC,NoSubs
23,10,3 27,6,20,-999,-9,-9,-9,-999,-999,-99999,0.0744,0.82,1,4.1,352,14,294.1,2,0,0,73,1010,99,NAD-SFC,NoSubs
23,10,3 27,6,21,-999,-9,-9,-9,-999,-999,-99999,0.0744,0.82,1,2.6,329,14,293.1,2,0,0,73,1010,99,NAD-SFC,NoSubs
23,10,3 27,6,22,-999,-9,-9,-9,-999,-999,-99999,0.1186,0.82,1,3.1,2,14,293.1,2,0,0,73,1010,99,NAD-SFC,NoSubs
23,10,3 27,6,23,-999,-9,-9,-9,-999,-999,-99999,0.1186,0.82,1,4.1,4,14,292.1,2,0,0,83,1010,99,NAD-SFC,NoSubs
23,10,3 27,6,24,-999,-9,-9,-9,-999,-999,-99999,0.2628,0.82,1,1.5,67,14,291.1,2,0,0,88,1010,99,NAD-SFC,NoSubs
23,10,4 27,7,1,-999,-9,-9,-9,-999,-999,-99999,0.0744,0.82,1,2.1,348,14,292.1,2,0,0,88,1010,99,NAD-SFC,NoSubs
23,10,4 27,7,2,-31.4,0.352,-9,-9,-999,501,125,0.0744,0.82,1,5.1,343,14,292.1,2,0,0,88,1010,6,NAD-SFC,NoSubs
23,10,4 27,7,3,-45.6,0.438,-9,-9,-999,696,166.5,0.0744,0.82,1,6.2,340,14,292.1,2,0,0,88,1010,3,NAD-SFC,NoSubs
23,10,4 27,7,4,-48,0.538,-9,-9,-999,945,291.6,0.1765,0.82,1,6.2,306,14,292.1,2,0,0,83,1010,6,NAD-SFC,NoSubs
23,10,4 27,7,5,-55.7,0.536,-9,-9,-999,941,248.6,0.2628,0.82,1,5.7,78,14,292.1,2,0,0,88,1010,3,NAD-SFC,NoSubs
23,10,4 27,7,6,-36.2,0.489,-9,-9,-999,824,291.3,0.0744,0.82,1,6.7,337,14,292.1,2,0,0,88,1010,8,NAD-SFC,NoSubs
23,10,4 27,7,7,-8.2,0.218,-9,-9,-999,330,113.9,0.2182,0.82,0.48,2.6,194,14,292.1,2,0,0,91,1010,3,NAD-SFC,NoSubs
23,10,4 27,7,8,55.7,0.203,0.755,0.005,279,221,-13.6,0.0744,0.82,0.26,2.1,349,14,291.9,2,0,0,96,1010,6,NAD-SFC,NoSubs
23,10,4 27,7,9,112.3,0.428,1.172,0.016,516,672,-62.8,0.484,0.82,0.2,3.1,94,14,291.1,2,0,0,100,1010,6,NAD-SFC,NoSubs
23,10,4 27,7,10,118,0.202,1.307,0.016,682,270,-6.3,0.1644,0.82,0.18,1.5,138,14,291.1,2,0,0,100,1010,8,NAD-SFC,NoSubs
23,10,4 27,7,11,190.3,0.266,1.653,0.016,857,329,-8.9,0.1644,0.82,0.18,2.1,138,14,292.1,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,10,4 27,7,12,207.2,0.184,1.722,0.014,890,193,-2.7,0.0744,0.82,0.18,1.5,326,14,292.1,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,10,4 27,7,13,156.3,0.297,1.582,0.013,914,388,-15,0.0744,0.82,0.18,3.1,334,14,292.1,2,0,0,100,1010,8,NAD-SFC,NoSubs
23,10,4 27,7,14,146.7,0.401,1.561,0.013,936,609,-39.5,0.0744,0.82,0.18,4.6,339,14,292.1,2,0,0,100,1010,8,NAD-SFC,NoSubs
23,10,4 27,7,15,125.6,0.362,1.492,0.012,954,524,-34,0.0744,0.82,0.18,4.1,325,14,292.1,2,0,0,100,1010,8,NAD-SFC,NoSubs
23,10,4 27,7,16,94.1,0.271,1.362,0.012,967,344,-19.1,0.1186,0.82,0.19,2.6,2,14,292.1,2,0,0,100,1010,8,NAD-SFC,NoSubs
23,10,4 27,7,17,53.9,0.494,1.134,0.012,976,832,-201,0.0744,0.82,0.23,6.2,322,14,293.1,2,0,0,94,1010,8,NAD-SFC,NoSubs
23,10,4 27,7,18,11.5,0.473,0.678,0.012,977,782,-831.3,0.1765,0.82,0.39,5.1,302,14,293.1,2,0,0,100,1010,6,NAD-SFC,NoSubs
23,10,4 27,7,19,-16.6,0.226,-9,-9,-999,323,62.4,0.1765,0.82,1,3.1,298,14,294.1,2,0,0,94,1010,8,NAD-SFC,NoSubs
23,10,4 27,7,20,-23.3,0.263,-9,-9,-999,324,70.4,0.0744,0.82,1,4.1,351,14,294.1,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,10,4 27,7,21,-23.3,0.263,-9,-9,-999,324,70.4,0.0744,0.82,1,4.1,359,14,294.1,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,10,4 27,7,22,-1.7,0.05,-9,-9,-999,124,6.7,0.2628,0.82,1,1,52,14,294.1,2,0,0,88,1010,6,NAD-SFC,NoSubs
23,10,4 27,7,23,-3.6,0.072,-9,-9,-999,48,9.4,0.2168,0.82,1,1.5,999,14,294.1,2,0,0,88,1010,6,NAD-SFC,NoSubs
23,10,4 27,7,24,-9.7,0.117,-9,-9,-999,96,14.8,0.1644,0.82,1,2.6,157,14,294.1,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,10,5 27,8,1,-51.1,0.576,-9,-9,-999,1049,337.2,0.1644,0.82,1,6.7,168,14,294.1,2,0,0,83,1010,6,NAD-SFC,NoSubs
23,10,5 27,8,2,-9.7,0.117,-9,-9,-999,523,14.8,0.1644,0.82,1,2.6,175,14,294.1,2,0,0,78,1010,6,NAD-SFC,NoSubs
23,10,5 27,8,3,-50.2,0.567,-9,-9,-999,1024,326.4,0.2182,0.82,1,6.2,204,14,294.1,2,0,0,73,1010,6,NAD-SFC,NoSubs
23,10,5 27,8,4,-3.8,0.075,-9,-9,-999,623,10.1,0.2628,0.82,1,1.5,78,14,294.1,2,0,0,73,1010,6,NAD-SFC,NoSubs
23,10,5 27,8,5,-3.6,0.072,-9,-9,-999,297,9.4,0.2182,0.82,1,1.5,201,14,293.1,2,0,0,73,1010,6,NAD-SFC,NoSubs
23,10,5 27,8,6,-2.2,0.059,-9,-9,-999,97,8.6,0.484,0.82,1,1,130,14,294.1,2,0,0,64,1010,6,NAD-SFC,NoSubs
23,10,5 27,8,7,-2.5,0.342,-9,-9,-999,480,1464.6,0.2182,0.82,0.47,3.6,182,14,294.1,2,0,0,69,1010,6,NAD-SFC,NoSubs
23,10,5 27,8,8,57.7,0.278,0.672,0.005,189,354,-33.5,0.1644,0.82,0.25,2.6,174,14,294.1,2,0,0,64,1010,6,NAD-SFC,NoSubs
23,10,5 27,8,9,114.1,0.417,1.277,0.005,658,646,-57.2,0.1644,0.82,0.2,4.1,164,14,293.1,2,0,0,68,1010,6,NAD-SFC,NoSubs
23,10,5 27,8,10,159.6,0.304,1.578,0.005,888,410,-15.8,0.1644,0.82,0.18,2.6,143,14,293.1,2,0,0,73,1010,6,NAD-SFC,NoSubs
23,10,5 27,8,11,191.5,0.5,1.787,0.008,1074,849,-58.8,0.484,0.82,0.18,3.6,128,14,293.1,2,0,0,68,1010,6,NAD-SFC,NoSubs
23,10,5 27,8,12,208.3,0.504,1.93,0.009,1246,857,-55.2,0.484,0.82,0.18,3.6,131,14,293.1,2,0,0,68,1010,6,NAD-SFC,NoSubs
23,10,5 27,8,13,210.1,0.567,1.999,0.009,1372,1022,-78,0.1644,0.82,0.18,5.7,142,14,293.1,2,0,0,64,1010,6,NAD-SFC,NoSubs
23,10,5 27,8,14,197.2,0.393,1.991,0.008,1445,618,-27.7,0.1644,0.82,0.18,3.6,150,14,293.1,2,0,0,64,1010,6,NAD-SFC,NoSubs
23,10,5 27,8,15,126.4,0.42,1.724,0.008,1462,652,-52.7,0.1644,0.82,0.18,4.1,141,14,293.1,2,0,0,68,1010,8,NAD-SFC,NoSubs
23,10,5 27,8,16,126.3,0.592,1.73,0.007,1479,1094,-148.2,0.484,0.82,0.19,4.6,131,14,292.1,2,0,0,73,1010,6,NAD-SFC,NoSubs
23,10,5 27,8,17,53.8,0.4,1.304,0.007,1486,642,-106.8,0.1644,0.82,0.23,4.1,164,14,292.1,2,0,0,68,1010,8,NAD-SFC,NoSubs
23,10,5 27,8,18,8.6,0.435,0.709,0.007,1487,689,-860.5,0.484,0.82,0.39,3.6,133,14,292.1,2,0,0,78,1010,8,NAD-SFC,NoSubs
23,10,5 27,8,19,-13.5,0.182,-9,-9,-999,262,40.4,0.2628,0.82,1,2.6,88,14,292.1,2,0,0,73,1010,8,NAD-SFC,NoSubs
23,10,5 27,8,20,-22.3,0.271,-9,-9,-999,338,80.3,0.1644,0.82,1,3.6,175,14,291.6,2,0,0,80,1010,7,NAD-SFC,NoSubs
23,10,5 27,8,21,-3.3,0.067,-9,-9,-999,112,8.5,0.1644,0.82,1,1.5,160,14,291.1,2,0,0,83,1010,6,NAD-SFC,NoSubs
23,10,5 27,8,22,-0.4,0.024,-9,-9,-999,31,3.4,0.2168,0.82,1,0.5,999,14,291.1,2,0,0,88,1010,8,NAD-SFC,NoSubs
23,10,5 27,8,23,-1.5,0.049,-9,-9,-999,26,7,0.2358,0.82,1,1,253,14,290.1,2,0,0,94,1010,8,NAD-SFC,NoSubs
23,10,5 27,8,24,-1.5,0.048,-9,-9,-999,25,6.9,0.2182,0.82,1,1,204,14,290.1,2,0,0,94,1010,8,NAD-SFC,NoSubs
23,10,6 27,9,1,-3.4,0.073,-9,-9,-999,48,10.6,0.2358,0.82,1,1.5,230,14,291.1,2,0,0,94,1010,8,NAD-SFC,NoSubs
23,10,6 27,9,2,-6,0.096,-9,-9,-999,71,13.4,0.1765,0.82,1,2.1,271,14,291.1,2,0,0,94,1010,8,NAD-SFC,NoSubs
23,10,6 27,9,3,-1.5,0.048,-9,-9,-999,26,6.8,0.2168,0.82,1,1,999,14,291.1,2,0,0,88,1010,8,NAD-SFC,NoSubs
23,10,6 27,9,4,-0.4,0.024,-9,-9,-999,9,3.5,0.2358,0.82,1,0.5,241,14,291.1,2,0,0,94,1010,8,NAD-SFC,NoSubs
23,10,6 27,9,5,-1.4,0.046,-9,-9,-999,23,6.4,0.1765,0.82,1,1,290,14,291.1,2,0,0,88,1010,8,NAD-SFC,NoSubs
23,10,6 27,9,6,-3,0.069,-9,-9,-999,43,9.6,0.1765,0.82,1,1.5,302,14,291.1,2,0,0,88,1010,8,NAD-SFC,NoSubs
23,10,6 27,9,7,-2.8,0.277,-9,-9,-999,350,677.5,0.1765,0.82,0.46,3.1,291,14,290.1,2,0,0,94,1010,8,NAD-SFC,NoSubs
23,10,6 27,9,8,42.6,0.199,0.703,0.005,293,215,-16.6,0.0744,0.82,0.25,2.1,325,14,290.1,2,0,0,94,1010,8,NAD-SFC,NoSubs
23,10,6 27,9,9,85.2,0.247,1.066,0.005,512,295,-16,0.0744,0.82,0.2,2.6,341,14,290.6,2,0,0,94,1010,8,NAD-SFC,NoSubs
23,10,6 27,9,10,119,0.313,1.33,0.006,713,420,-23.2,0.2182,0.82,0.18,2.6,184,14,290.1,2,0,0,100,1010,8,NAD-SFC,NoSubs
23,10,6 27,9,11,143.1,0.177,1.512,0.008,871,190,-3.5,0.0744,0.82,0.18,1.5,326,14,291.1,2,0,0,94,1010,8,NAD-SFC,NoSubs
23,10,6 27,9,12,155.6,0.179,1.628,0.009,1001,181,-3.3,0.0744,0.82,0.18,1.5,333,14,291.1,2,0,0,94,1010,8,NAD-SFC,NoSubs
23,10,6 27,9,13,156.9,0.261,1.694,0.009,1118,320,-10.2,0.0744,0.82,0.18,2.6,334,14,291.1,2,0,0,94,1010,8,NAD-SFC,NoSubs
23,10,6 27,9,14,147.1,0.259,1.692,0.009,1188,317,-10.7,0.0744,0.82,0.18,2.6,332,14,291.1,2,0,0,100,1010,8,NAD-SFC,NoSubs
23,10,6 27,9,15,126.8,0.317,1.628,0.009,1228,429,-22.7,0.1186,0.82,0.18,3.1,2,14,293.1,2,0,0,94,1010,8,NAD-SFC,NoSubs
23,10,6 27,9,16,95.2,0.25,1.491,0.009,1256,301,-14.7,0.0744,0.82,0.19,2.6,353,14,293.1,2,0,0,94,1010,8,NAD-SFC,NoSubs
23,10,6 27,9,17,54.6,0.239,1.244,0.01,1271,280,-22.4,0.0744,0.82,0.23,2.6,318,14,293.1,2,0,0,94,1010,8,NAD-SFC,NoSubs
23,10,6 27,9,18,9.4,0.137,0.693,0.01,1274,126,-24.4,0.0744,0.82,0.38,1.5,339,14,293.1,2,0,0,94,1010,8,NAD-SFC,NoSubs
23,10,6 27,9,19,-1.2,0.042,-9,-9,-999,30,5.6,0.1186,0.82,1,1,15,14,293.1,2,0,0,94,1010,8,NAD-SFC,NoSubs
23,10,6 27,9,20,-3.2,0.067,-9,-9,-999,42,8.5,0.1644,0.82,1,1.5,147,14,293.1,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,10,6 27,9,21,-5.7,0.088,-9,-9,-999,63,10.7,0.1186,0.82,1,2.1,13,14,293.1,2,0,0,100,1010,6,NAD-SFC,NoSubs
23,10,6 27,9,22,-0.3,0.021,-9,-9,-999,12,2.6,0.1186,0.82,1,0.5,9,14,293.1,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,10,6 27,9,23,-6.5,0.096,-9,-9,-999,71,12.2,0.1765,0.82,1,2.1,306,14,293.1,2,0,0,100,1010,6,NAD-SFC,NoSubs
23,10,6 27,9,24,-6.5,0.096,-9,-9,-999,71,12.2,0.1765,0.82,1,2.1,282,14,293.1,2,0,0,100,1010,6,NAD-SFC,NoSubs
23,10,7 28,0,1,-19.9,0.224,-9,-9,-999,254,50.7,0.2182,0.82,1,3.1,219,14,293.1,2,0,0,100,1010,6,NAD-SFC,NoSubs
23,10,7 28,0,2,-10.7,0.145,-9,-9,-999,135,25.7,0.1644,0.82,1,2.6,144,14,293.1,2,0,0,100,1010,8,NAD-SFC,NoSubs
23,10,7 28,0,3,-20.5,0.278,-9,-9,-999,351,94,0.1644,0.82,1,3.6,156,14,293.1,2,0,0,100,1010,8,NAD-SFC,NoSubs
23,10,7 28,0,4,-35.9,0.486,-9,-9,-999,814,289,0.1644,0.82,1,5.7,157,14,293.1,2,0,0,100,1010,8,NAD-SFC,NoSubs
23,10,7 28,0,5,-42.5,0.577,-9,-9,-999,1050,406.2,0.484,0.82,1,5.1,111,14,293.1,2,0,0,100,1010,8,NAD-SFC,NoSubs
23,10,7 28,0,6,-44.2,0.6,-9,-9,-999,1114,439.3,0.2628,0.82,1,6.2,68,14,293.1,2,0,0,100,1010,8,NAD-SFC,NoSubs
23,10,7 28,0,7,0.3,0.212,0.054,0.007,17,458,-2635.9,0.2628,0.82,0.46,2.1,86,14,293.1,2,0,0,100,1010,8,NAD-SFC,NoSubs
23,10,7 28,0,8,45,0.296,0.656,0.007,226,387,-51.8,0.484,0.82,0.25,2.1,97,14,294.1,2,0,0,94,1010,8,NAD-SFC,NoSubs
23,10,7 28,0,9,87.4,0.42,0.984,0.006,393,653,-76.3,0.484,0.82,0.2,3.1,100,14,294.1,2,0,0,94,1010,8,NAD-SFC,NoSubs
23,10,7 28,0,10,121,0.532,1.223,0.007,546,930,-112,0.2182,0.82,0.18,5.1,191,14,293.5,2,0,0,98,1010,8,NAD-SFC,NoSubs
23,10,7 28,0,11,193.1,0.447,1.571,0.006,725,724,-41.6,0.484,0.82,0.18,3.1,121,14,293.1,2,0,0,100,1010,6,NAD-SFC,NoSubs
23,10,7 28,0,12,209.7,0.229,1.735,0.007,899,310,-5.1,0.2182,0.82,0.18,1.5,204,14,293.1,2,0,0,100,1010,6,NAD-SFC,NoSubs
23,10,7 28,0,13,211.3,0.375,1.833,0.01,1052,550,-22.4,0.2182,0.82,0.18,3.1,209,14,293.1,2,0,0,100,1010,6,NAD-SFC,NoSubs
23,10,7 28,0,14,198.7,0.342,1.866,0.013,1180,481,-18.2,0.2628,0.82,0.18,2.6,76,14,294.1,2,0,0,100,1010,6,NAD-SFC,NoSubs
23,10,7 28,0,15,170.4,0.226,1.82,0.015,1278,266,-6.1,0.0744,0.82,0.18,2.1,347,14,294.1,2,0,0,100,1010,6,NAD-SFC,NoSubs
23,10,7 28,0,16,128.1,0.276,1.685,0.016,1347,347,-14.7,0.2358,0.82,0.19,2.1,238,14,294.1,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,10,7 28,0,17,66.5,0.285,1.362,0.016,1370,365,-31.4,0.1765,0.82,0.23,2.6,312,14,294.1,2,0,0,100,1010,7,NAD-SFC,NoSubs
23,10,7 28,0,18,10.2,0.25,0.729,0.016,1372,301,-139.1,0.0744,0.82,0.38,3.1,317,14,294.1,2,0,0,100,1010,8,NAD-SFC,NoSubs
23,10,7 28,0,19,-16.7,0.227,-9,-9,-999,260,63.1,0.0744,0.82,1,3.6,347,14,294.1,2,0,0,100,1010,8,NAD-SFC,NoSubs
23,10,7 28,0,20,-13.1,0.148,-9,-9,-999,138,22.2,0.0744,0.82,1,3.1,349,14,294.1,2,0,0,100,1010,6,NAD-SFC,NoSubs
23,10,7 28,0,21,-1.6,0.048,-9,-9,-999,35,6.3,0.2168,0.82,1,1,999,14,294.1,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,10,7 28,0,22,-6.8,0.106,-9,-9,-999,82,15.5,0.2628,0.82,1,2.1,45,14,294.1,2,0,0,94,1010,8,NAD-SFC,NoSubs
23,10,7 28,0,23,-3,0.067,-9,-9,-999,42,9.4,0.1644,0.82,1,1.5,165,14,294.1,2,0,0,97,1010,8,NAD-SFC,NoSubs
23,10,7 28,0,24,-999,-9,-9,-9,-999,-999,-99999,0.2168,0.82,1,0,0,14,294.1,2,0,0,94,1010,8,NAD-SFC,NoSubs
23,10,8 28,1,1,-3.5,0.075,-9,-9,-999,50,11.1,0.2628,0.82,1,1.5,55,14,293.1,2,0,0,100,1010,8,NAD-SFC,NoSubs
23,10,8 28,1,2,-3.5,0.075,-9,-9,-999,50,11.1,0.2628,0.82,1,1.5,89,14,293.1,2,0,0,100,1010,8,NAD-SFC,NoSubs
23,10,8 28,1,3,-8.8,0.125,-9,-9,-999,106,19.9,0.484,0.82,1,2.1,120,14,293.1,2,0,0,94,1010,8,NAD-SFC,NoSubs
23,10,8 28,1,4,-10.7,0.145,-9,-9,-999,132,25.5,0.1644,0.82,1,2.6,141,14,292.6,2,0,0,97,1010,8,NAD-SFC,NoSubs
23,10,8 28,1,5,-4.5,0.08,-9,-9,-999,55,10.2,0.0744,0.82,1,2.1,356,14,292.1,2,0,0,100,1010,8,NAD-SFC,NoSubs
23,10,8 28,1,6,-12.4,0.167,-9,-9,-999,164,34.1,0.2182,0.82,1,2.6,215,14,292.1,2,0,0,100,1010,8,NAD-SFC,NoSubs
23,10,8 28,1,7,0.6,0.208,0.066,0.005,18,227,-1423.5,0.2358,0.82,0.45,2.1,241,14,292.1,2,0,0,100,1010,8,NAD-SFC,NoSubs
23,10,8 28,1,8,45,0.153,0.631,0.005,200,144,-7.1,0.2628,0.82,0.25,1,59,14,292.1,2,0,0,100,1010,8,NAD-SFC,NoSubs
23,10,8 28,1,9,87.3,0.348,1.008,0.005,422,493,-43.6,0.2182,0.82,0.2,3.1,207,14,292.1,2,0,0,94,1010,8,NAD-SFC,NoSubs
23,10,8 28,1,10,121,0.218,1.269,0.005,608,254,-7.7,0.2358,0.82,0.18,1.5,250,14,292.1,2,0,0,94,1010,8,NAD-SFC,NoSubs
23,10,8 28,1,11,144.6,0.242,1.459,0.005,774,286,-8.9,0.1186,0.82,0.18,2.1,11,14,292.1,2,0,0,94,1010,8,NAD-SFC,NoSubs
23,10,8 28,1,12,210.8,0.353,1.802,0.005,1002,504,-18.8,0.1644,0.82,0.18,3.1,142,14,294.1,2,0,0,83,1010,6,NAD-SFC,NoSubs
23,10,8 28,1,13,158.6,0.54,1.714,0.005,1145,951,-89.3,0.2182,0.82,0.18,5.1,194,14,293.1,2,0,0,83,1010,8,NAD-SFC,NoSubs
23,10,8 28,1,14,148.4,0.538,1.732,0.005,1263,946,-94.4,0.2182,0.82,0.18,5.1,189,14,292.1,2,0,0,94,1010,8,NAD-SFC,NoSubs
23,10,8 28,1,15,127.2,0.359,1.685,0.005,1358,544,-32.7,0.2182,0.82,0.18,3.1,223,14,292.1,2,0,0,94,1010,8,NAD-SFC,NoSubs
23,10,8 28,1,16,95.5,0.153,1.557,0.005,1425,197,-3.4,0.1765,0.82,0.19,1,305,14,292.1,2,0,0,94,1010,8,NAD-SFC,NoSubs
23,10,8 28,1,17,54.9,0.2,1.306,0.005,1462,214,-13.1,0.2358,0.82,0.23,1.5,228,14,292.1,2,0,0,94,1010,8,NAD-SFC,NoSubs
23,10,8 28,1,18,9.6,0.15,0.733,0.005,1469,139,-31.3,0.484,0.82,0.38,1,114,14,292.1,2,0,0,100,1010,8,NAD-SFC,NoSubs
23,10,8 28,1,19,-24.4,0.33,-9,-9,-999,454,132.3,0.1644,0.82,1,4.1,170,14,292.1,2,0,0,97,1010,8,NAD-SFC,NoSubs
23,10,8 28,1,20,-30.2,0.408,-9,-9,-999,626,202.9,0.2182,0.82,1,4.6,187,14,292.1,2,0,0,94,1010,8,NAD-SFC,NoSubs
23,10,8 28,1,21,-6.9,0.103,-9,-9,-999,247,14.1,0.2358,0.82,1,2.1,235,14,292.1,2,0,0,94,1010,7,NAD-SFC,NoSubs
23,10,8 28,1,22,-1.2,0.042,-9,-9,-999,87,5.6,0.1186,0.82,1,1,44,14,292.1,2,0,0,97,1010,8,NAD-SFC,NoSubs
23,10,8 28,1,23,-3.1,0.067,-9,-9,-999,42,8.9,0.1644,0.82,1,1.5,167,14,292.1,2,0,0,97,1010,7,NAD-SFC,NoSubs
23,10,8 28,1,24,-18.9,0.255,-9,-9,-999,309,79.3,0.2628,0.82,1,3.1,61,14,292.1,2,0,0,100,1010,8,NAD-SFC,NoSubs
23,10,9 28,2,1,-26.3,0.355,-9,-9,-999,508,153.5,0.2182,0.82,1,4.1,206,14,292.1,2,0,0,100,1010,8,NAD-SFC,NoSubs
23,10,9 28,2,2,-18.2,0.246,-9,-9,-999,300,73.9,0.2358,0.82,1,3.1,233,14,292.1,2,0,0,97,1010,8,NAD-SFC,NoSubs
23,10,9 28,2,3,-7.1,0.096,-9,-9,-999,94,11.3,0.1765,0.82,1,2.1,294,14,292.1,2,0,0,100,1010,3,NAD-SFC,NoSubs
23,10,9 28,2,4,-11.1,0.127,-9,-9,-999,109,16.7,0.2358,0.82,1,2.6,232,14,292.1,2,0,0,100,1010,6,NAD-SFC,NoSubs
23,10,9 28,2,5,-3.3,0.072,-9,-9,-999,47,10.3,0.2168,0.82,1,1.5,999,14,292.1,2,0,0,100,1010,8,NAD-SFC,NoSubs
23,10,9 28,2,6,-999,-9,-9,-9,-999,-999,-99999,0.2182,0.82,1,6.7,196,14,292.1,2,0,0,94,1010,99,NAD-SFC,NoSubs
23,10,9 28,2,7,-999,-9,-9,-9,-999,-999,-99999,0.2182,0.82,0.44,4.6,193,14,293.1,2,0,0,88,1010,99,NAD-SFC,NoSubs
23,10,9 28,2,8,-999,-9,-9,-9,-999,-999,-99999,0.1644,0.82,0.25,4.1,168,14,293.1,2,0,0,88,1010,99,NAD-SFC,NoSubs
23,10,9 28,2,9,118,0.5,-9,-9,-999,849,-95.5,0.1644,0.82,0.2,5.1,173,14,293.1,2,0,0,88,1010,6,NAD-SFC,NoSubs
23,10,9 28,2,10,163.1,0.509,-9,-9,-999,872,-72.9,0.1644,0.82,0.18,5.1,175,14,293.1,2,0,0,88,1010,6,NAD-SFC,NoSubs
23,10,9 28,2,11,195.5,0.433,-9,-9,-999,690,-37.5,0.1644,0.82,0.18,4.1,161,14,295.1,2,0,0,78,1010,6,NAD-SFC,NoSubs
23,10,9 28,2,12,211.4,0.646,-9,-9,-999,1246,-114.9,0.2182,0.82,0.18,6.2,181,14,294.1,2,0,0,83,1010,6,NAD-SFC,NoSubs
23,10,9 28,2,13,213,0.69,-9,-9,-999,1375,-139.2,0.2182,0.82,0.18,6.7,188,14,294.1,2,0,0,84,1010,6,NAD-SFC,NoSubs
23,10,9 28,2,14,199.2,0.688,-9,-9,-999,1371,-147.4,0.2182,0.82,0.18,6.7,192,14,292.9,2,0,0,96,1010,6,NAD-SFC,NoSubs
23,10,9 28,2,15,171,0.498,-9,-9,-999,882,-65.1,0.2182,0.82,0.18,4.6,195,14,293.1,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,10,9 28,2,16,128.2,0.587,-9,-9,-999,1077,-141.9,0.2182,0.82,0.19,5.7,195,14,292.1,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,10,9 28,2,17,74.7,0.574,-9,-9,-999,1045,-228.1,0.2182,0.82,0.23,5.7,194,14,294.1,2,0,0,83,1010,6,NAD-SFC,NoSubs
23,10,9 28,2,18,14.1,0.52,-9,-9,-999,903,-895.2,0.1644,0.82,0.38,5.7,147,14,294.1,2,0,0,73,1010,6,NAD-SFC,NoSubs
23,10,9 28,2,19,-55.2,0.623,-9,-9,-999,1179,394.5,0.1644,0.82,1,7.2,161,14,294.1,2,0,0,78,1010,6,NAD-SFC,NoSubs
23,10,9 28,2,20,-46.9,0.529,-9,-9,-999,933,284,0.1644,0.82,1,6.2,163,14,294.1,2,0,0,73,1010,6,NAD-SFC,NoSubs
23,10,9 28,2,21,-47,0.529,-9,-9,-999,922,282.9,0.1644,0.82,1,6.2,161,14,293.1,2,0,0,78,1010,6,NAD-SFC,NoSubs
23,10,9 28,2,22,-33.1,0.372,-9,-9,-999,566,140.3,0.1644,0.82,1,4.6,166,14,293.1,2,0,0,78,1010,6,NAD-SFC,NoSubs
23,10,9 28,2,23,-33.1,0.372,-9,-9,-999,545,140.3,0.1644,0.82,1,4.6,156,14,293.1,2,0,0,78,1010,6,NAD-SFC,NoSubs
23,10,9 28,2,24,-40.5,0.453,-9,-9,-999,732,207.5,0.2182,0.82,1,5.1,194,14,292.1,2,0,0,83,1010,6,NAD-SFC,NoSubs
23,10,10 28,3,1,-30.9,0.346,-9,-9,-999,496,120.8,0.2182,0.82,1,4.1,189,14,292.1,2,0,0,83,1010,6,NAD-SFC,NoSubs
23,10,10 28,3,2,-30.9,0.346,-9,-9,-999,488,120.8,0.2182,0.82,1,4.1,189,14,292.1,2,0,0,83,1010,6,NAD-SFC,NoSubs
23,10,10 28,3,3,-19.9,0.223,-9,-9,-999,262,50.3,0.2182,0.82,1,3.1,194,14,292.1,2,0,0,83,1010,6,NAD-SFC,NoSubs
23,10,10 28,3,4,-10.8,0.125,-9,-9,-999,111,16.3,0.2182,0.82,1,2.6,201,14,292.1,2,0,0,83,1010,6,NAD-SFC,NoSubs
23,10,10 28,3,5,-19.9,0.223,-9,-9,-999,253,50.3,0.2182,0.82,1,3.1,199,14,292.1,2,0,0,83,1010,6,NAD-SFC,NoSubs
23,10,10 28,3,6,-59.7,0.667,-9,-9,-999,1307,447.4,0.2182,0.82,1,7.2,192,14,291.1,2,0,0,88,1010,6,NAD-SFC,NoSubs
23,10,10 28,3,7,2,0.153,0.117,0.005,28,644,-159.8,0.2182,0.82,0.44,1.5,213,14,291.1,2,0,0,88,1010,6,NAD-SFC,NoSubs
23,10,10 28,3,8,61.8,-9,-9,-9,459,-999,-99999,0.2168,0.82,0.25,0,0,14,291.1,2,0,0,88,1010,6,NAD-SFC,NoSubs
